time_s,err_mag,err_x,err_y,err_z
2.73,0.005875,0.003528,0.003498,-0.003136
2.734,0.005866,0.00352,0.00349,-0.003137
2.737,0.005857,0.003512,0.003483,-0.003137
2.741,0.005848,0.003505,0.003475,-0.003138
2.744,0.00584,0.003497,0.003468,-0.003138
2.75,0.005831,0.00349,0.00346,-0.003137
2.758,0.005822,0.003483,0.003453,-0.003137
2.765,0.005813,0.003476,0.003446,-0.003136
2.768,0.005804,0.003469,0.00344,-0.003134
2.775,0.005795,0.003462,0.003433,-0.003133
2.781,0.005786,0.003456,0.003426,-0.003131
2.784,0.005778,0.003449,0.003419,-0.003129
2.787,0.005768,0.003442,0.003413,-0.003127
2.792,0.005759,0.003436,0.003406,-0.003125
2.796,0.00575,0.003429,0.003399,-0.003123
2.799,0.005741,0.003422,0.003393,-0.00312
2.804,0.005732,0.003416,0.003386,-0.003117
2.807,0.005722,0.003409,0.00338,-0.003114
2.812,0.005713,0.003403,0.003373,-0.003111
2.815,0.005703,0.003396,0.003367,-0.003108
2.819,0.005694,0.00339,0.00336,-0.003105
2.822,0.005684,0.003383,0.003354,-0.003101
2.826,0.005675,0.003377,0.003347,-0.003098
2.83,0.005665,0.00337,0.003341,-0.003094
2.834,0.005656,0.003364,0.003335,-0.003091
2.837,0.005646,0.003358,0.003328,-0.003087
2.841,0.005637,0.003351,0.003322,-0.003083
2.845,0.005627,0.003345,0.003316,-0.003079
2.849,0.005617,0.003339,0.003309,-0.003075
2.853,0.005608,0.003332,0.003303,-0.003071
2.856,0.005598,0.003326,0.003297,-0.003067
2.86,0.005588,0.00332,0.003291,-0.003063
2.864,0.005579,0.003314,0.003285,-0.003058
2.867,0.005569,0.003308,0.003279,-0.003054
2.871,0.00556,0.003302,0.003273,-0.00305
2.875,0.00555,0.003296,0.003267,-0.003045
2.879,0.005541,0.00329,0.003261,-0.003041
2.884,0.005531,0.003284,0.003255,-0.003036
2.887,0.005522,0.003278,0.003249,-0.003032
2.892,0.005512,0.003272,0.003243,-0.003027
2.896,0.005503,0.003266,0.003237,-0.003023
2.901,0.005494,0.00326,0.003231,-0.003018
2.905,0.005484,0.003254,0.003225,-0.003014
2.908,0.005475,0.003249,0.00322,-0.003009
2.912,0.005465,0.003243,0.003214,-0.003004
2.917,0.005456,0.003237,0.003208,-0.002999
2.92,0.005447,0.003231,0.003203,-0.002995
2.924,0.005437,0.003226,0.003197,-0.00299
2.928,0.005428,0.00322,0.003191,-0.002985
2.932,0.005419,0.003214,0.003186,-0.002981
2.935,0.005409,0.003209,0.00318,-0.002976
2.94,0.0054,0.003203,0.003174,-0.002971
2.943,0.005391,0.003197,0.003169,-0.002966
2.948,0.005382,0.003192,0.003163,-0.002961
2.951,0.005372,0.003186,0.003158,-0.002957
2.955,0.005363,0.00318,0.003152,-0.002952
2.96,0.005354,0.003175,0.003147,-0.002947
2.964,0.005345,0.003169,0.003141,-0.002942
2.969,0.005336,0.003164,0.003136,-0.002937
2.973,0.005326,0.003158,0.00313,-0.002932
2.977,0.005317,0.003153,0.003125,-0.002928
2.981,0.005308,0.003147,0.003119,-0.002923
2.986,0.005299,0.003142,0.003114,-0.002918
2.989,0.00529,0.003136,0.003108,-0.002913
2.993,0.005281,0.003131,0.003103,-0.002908
2.996,0.005272,0.003125,0.003097,-0.002903
3.001,0.005263,0.00312,0.003092,-0.002898
3.006,0.005253,0.003114,0.003087,-0.002894
3.01,0.005244,0.003109,0.003081,-0.002889
3.015,0.005235,0.003103,0.003076,-0.002884
3.02,0.005226,0.003098,0.00307,-0.002879
3.023,0.005217,0.003093,0.003065,-0.002874
3.027,0.005208,0.003087,0.00306,-0.002869
3.032,0.005199,0.003082,0.003054,-0.002865
3.036,0.00519,0.003077,0.003049,-0.00286
3.04,0.005181,0.003071,0.003044,-0.002855
3.045,0.005173,0.003066,0.003039,-0.00285
3.049,0.005164,0.003061,0.003033,-0.002845
3.053,0.005155,0.003055,0.003028,-0.00284
3.056,0.005146,0.00305,0.003023,-0.002836
3.061,0.005137,0.003045,0.003017,-0.002831
3.064,0.005128,0.003039,0.003012,-0.002826
3.069,0.005119,0.003034,0.003007,-0.002821
3.073,0.00511,0.003029,0.003002,-0.002816
3.076,0.005102,0.003024,0.002997,-0.002812
3.08,0.005093,0.003018,0.002991,-0.002807
3.085,0.005084,0.003013,0.002986,-0.002802
3.09,0.005075,0.003008,0.002981,-0.002797
3.094,0.005067,0.003003,0.002976,-0.002792
3.097,0.005058,0.002998,0.002971,-0.002788
3.102,0.005049,0.002992,0.002966,-0.002783
3.105,0.00504,0.002987,0.002961,-0.002778
3.109,0.005032,0.002982,0.002955,-0.002773
3.113,0.005023,0.002977,0.00295,-0.002769
3.115,0.005014,0.002972,0.002945,-0.002764
3.12,0.005006,0.002967,0.00294,-0.002759
3.123,0.004997,0.002961,0.002935,-0.002755
3.126,0.004989,0.002956,0.00293,-0.00275
3.131,0.00498,0.002951,0.002925,-0.002745
3.134,0.004971,0.002946,0.00292,-0.00274
3.137,0.004963,0.002941,0.002915,-0.002736
3.142,0.004954,0.002936,0.00291,-0.002731
3.145,0.004946,0.002931,0.002905,-0.002726
3.149,0.004937,0.002926,0.0029,-0.002722
3.152,0.004929,0.002921,0.002895,-0.002717
3.155,0.00492,0.002916,0.00289,-0.002712
3.16,0.004912,0.002911,0.002885,-0.002708
3.164,0.004903,0.002906,0.00288,-0.002703
3.167,0.004895,0.002901,0.002875,-0.002699
3.171,0.004886,0.002896,0.00287,-0.002694
3.174,0.004878,0.002891,0.002865,-0.002689
3.178,0.00487,0.002886,0.00286,-0.002685
3.183,0.004861,0.002881,0.002855,-0.00268
3.186,0.004853,0.002876,0.00285,-0.002676
3.19,0.004844,0.002871,0.002845,-0.002671
3.194,0.004836,0.002866,0.00284,-0.002666
3.197,0.004828,0.002861,0.002835,-0.002662
3.202,0.004819,0.002856,0.00283,-0.002657
3.205,0.004811,0.002851,0.002825,-0.002653
3.209,0.004803,0.002846,0.002821,-0.002648
3.213,0.004795,0.002841,0.002816,-0.002644
3.216,0.004786,0.002836,0.002811,-0.002639
3.22,0.004778,0.002831,0.002806,-0.002634
3.224,0.00477,0.002826,0.002801,-0.00263
3.229,0.004762,0.002821,0.002796,-0.002625
3.234,0.004753,0.002817,0.002792,-0.002621
3.237,0.004745,0.002812,0.002787,-0.002616
3.241,0.004737,0.002807,0.002782,-0.002612
3.246,0.004729,0.002802,0.002777,-0.002607
3.25,0.004721,0.002797,0.002772,-0.002603
3.253,0.004713,0.002792,0.002768,-0.002599
3.256,0.004704,0.002787,0.002763,-0.002594
3.261,0.004696,0.002783,0.002758,-0.00259
3.264,0.004688,0.002778,0.002753,-0.002585
3.267,0.00468,0.002773,0.002748,-0.002581
3.272,0.004672,0.002768,0.002744,-0.002576
3.276,0.004664,0.002763,0.002739,-0.002572
3.281,0.004656,0.002759,0.002734,-0.002567
3.285,0.004648,0.002754,0.00273,-0.002563
3.29,0.00464,0.002749,0.002725,-0.002559
3.294,0.004632,0.002744,0.00272,-0.002554
3.298,0.004624,0.00274,0.002715,-0.00255
3.302,0.004616,0.002735,0.002711,-0.002546
3.307,0.004608,0.00273,0.002706,-0.002541
3.311,0.0046,0.002726,0.002701,-0.002537
3.315,0.004592,0.002721,0.002697,-0.002532
3.319,0.004584,0.002716,0.002692,-0.002528
3.323,0.004576,0.002711,0.002687,-0.002524
3.327,0.004569,0.002707,0.002683,-0.002519
3.331,0.004561,0.002702,0.002678,-0.002515
3.338,0.004553,0.002697,0.002674,-0.002511
3.342,0.004545,0.002693,0.002669,-0.002506
3.346,0.004537,0.002688,0.002664,-0.002502
3.352,0.004529,0.002683,0.00266,-0.002498
3.356,0.004522,0.002679,0.002655,-0.002494
3.362,0.004514,0.002674,0.002651,-0.002489
3.367,0.004506,0.00267,0.002646,-0.002485
3.37,0.004498,0.002665,0.002641,-0.002481
3.375,0.00449,0.00266,0.002637,-0.002477
3.381,0.004483,0.002656,0.002632,-0.002472
3.388,0.004475,0.002651,0.002628,-0.002468
3.393,0.004467,0.002647,0.002623,-0.002464
3.396,0.00446,0.002642,0.002619,-0.00246
3.401,0.004452,0.002637,0.002614,-0.002455
3.404,0.004444,0.002633,0.00261,-0.002451
3.408,0.004437,0.002628,0.002605,-0.002447
3.412,0.004429,0.002624,0.002601,-0.002443
3.417,0.004421,0.002619,0.002596,-0.002438
3.42,0.004414,0.002615,0.002592,-0.002434
3.425,0.004406,0.00261,0.002587,-0.00243
3.429,0.004398,0.002606,0.002583,-0.002426
3.433,0.004391,0.002601,0.002578,-0.002422
3.438,0.004383,0.002597,0.002574,-0.002418
3.442,0.004376,0.002592,0.002569,-0.002413
3.446,0.004368,0.002588,0.002565,-0.002409
3.451,0.004361,0.002583,0.002561,-0.002405
3.454,0.004353,0.002579,0.002556,-0.002401
3.458,0.004346,0.002574,0.002552,-0.002397
3.463,0.004338,0.00257,0.002547,-0.002393
3.466,0.004331,0.002566,0.002543,-0.002389
3.47,0.004323,0.002561,0.002539,-0.002385
3.474,0.004316,0.002557,0.002534,-0.002381
3.478,0.004308,0.002552,0.00253,-0.002376
3.482,0.004301,0.002548,0.002526,-0.002372
3.486,0.004294,0.002543,0.002521,-0.002368
3.49,0.004286,0.002539,0.002517,-0.002364
3.494,0.004279,0.002535,0.002512,-0.00236
3.498,0.004271,0.00253,0.002508,-0.002356
3.502,0.004264,0.002526,0.002504,-0.002352
3.506,0.004257,0.002522,0.002499,-0.002348
3.51,0.004249,0.002517,0.002495,-0.002344
3.514,0.004242,0.002513,0.002491,-0.00234
3.517,0.004235,0.002509,0.002487,-0.002336
3.52,0.004227,0.002504,0.002482,-0.002332
3.523,0.00422,0.0025,0.002478,-0.002328
3.527,0.004213,0.002496,0.002474,-0.002324
3.532,0.004206,0.002491,0.002469,-0.00232
3.535,0.004198,0.002487,0.002465,-0.002316
3.539,0.004191,0.002483,0.002461,-0.002312
3.542,0.004184,0.002478,0.002457,-0.002308
3.546,0.004177,0.002474,0.002452,-0.002304
3.55,0.004169,0.00247,0.002448,-0.0023
3.554,0.004162,0.002466,0.002444,-0.002296
3.557,0.004155,0.002461,0.00244,-0.002292
3.562,0.004148,0.002457,0.002436,-0.002288
3.566,0.004141,0.002453,0.002431,-0.002284
3.57,0.004134,0.002449,0.002427,-0.00228
3.574,0.004127,0.002444,0.002423,-0.002276
3.577,0.004119,0.00244,0.002419,-0.002273
3.581,0.004112,0.002436,0.002415,-0.002269
3.585,0.004105,0.002432,0.00241,-0.002265
3.589,0.004098,0.002428,0.002406,-0.002261
3.593,0.004091,0.002423,0.002402,-0.002257
3.597,0.004084,0.002419,0.002398,-0.002253
3.601,0.004077,0.002415,0.002394,-0.002249
3.606,0.00407,0.002411,0.00239,-0.002245
3.61,0.004063,0.002407,0.002386,-0.002242
3.614,0.004056,0.002402,0.002381,-0.002238
3.619,0.004049,0.002398,0.002377,-0.002234
3.622,0.004042,0.002394,0.002373,-0.00223
3.629,0.004035,0.00239,0.002369,-0.002226
3.633,0.004028,0.002386,0.002365,-0.002222
3.637,0.004021,0.002382,0.002361,-0.002219
3.642,0.004014,0.002378,0.002357,-0.002215
3.647,0.004007,0.002374,0.002353,-0.002211
3.652,0.004,0.002369,0.002349,-0.002207
3.656,0.003993,0.002365,0.002345,-0.002203
3.66,0.003987,0.002361,0.002341,-0.0022
3.664,0.00398,0.002357,0.002337,-0.002196
3.669,0.003973,0.002353,0.002333,-0.002192
3.673,0.003966,0.002349,0.002329,-0.002188
3.678,0.003959,0.002345,0.002325,-0.002184
3.684,0.003952,0.002341,0.002321,-0.002181
3.687,0.003946,0.002337,0.002317,-0.002177
3.691,0.003939,0.002333,0.002313,-0.002173
3.694,0.003932,0.002329,0.002309,-0.00217
3.699,0.003925,0.002325,0.002305,-0.002166
3.702,0.003918,0.002321,0.002301,-0.002162
3.706,0.003912,0.002317,0.002297,-0.002158
3.709,0.003905,0.002313,0.002293,-0.002155
3.712,0.003898,0.002309,0.002289,-0.002151
3.717,0.003891,0.002305,0.002285,-0.002147
3.72,0.003885,0.002301,0.002281,-0.002144
3.725,0.003878,0.002297,0.002277,-0.00214
3.729,0.003871,0.002293,0.002273,-0.002136
3.732,0.003865,0.002289,0.002269,-0.002133
3.736,0.003858,0.002285,0.002265,-0.002129
3.74,0.003851,0.002281,0.002261,-0.002125
3.744,0.003845,0.002277,0.002257,-0.002122
3.747,0.003838,0.002273,0.002253,-0.002118
3.751,0.003831,0.002269,0.00225,-0.002114
3.755,0.003825,0.002265,0.002246,-0.002111
3.758,0.003818,0.002261,0.002242,-0.002107
3.761,0.003812,0.002258,0.002238,-0.002103
3.766,0.003805,0.002254,0.002234,-0.0021
3.769,0.003799,0.00225,0.00223,-0.002096
3.773,0.003792,0.002246,0.002226,-0.002093
3.776,0.003786,0.002242,0.002223,-0.002089
3.78,0.003779,0.002238,0.002219,-0.002085
3.784,0.003772,0.002234,0.002215,-0.002082
3.788,0.003766,0.00223,0.002211,-0.002078
3.791,0.003759,0.002226,0.002207,-0.002075
3.796,0.003753,0.002223,0.002203,-0.002071
3.8,0.003747,0.002219,0.0022,-0.002068
3.804,0.00374,0.002215,0.002196,-0.002064
3.808,0.003734,0.002211,0.002192,-0.00206
3.811,0.003727,0.002207,0.002188,-0.002057
3.816,0.003721,0.002204,0.002184,-0.002053
3.821,0.003714,0.0022,0.002181,-0.00205
3.825,0.003708,0.002196,0.002177,-0.002046
3.829,0.003702,0.002192,0.002173,-0.002043
3.834,0.003695,0.002188,0.002169,-0.002039
3.837,0.003689,0.002185,0.002166,-0.002036
3.841,0.003682,0.002181,0.002162,-0.002032
3.844,0.003676,0.002177,0.002158,-0.002029
3.849,0.00367,0.002173,0.002155,-0.002025
3.852,0.003663,0.002169,0.002151,-0.002022
3.856,0.003657,0.002166,0.002147,-0.002018
3.86,0.003651,0.002162,0.002143,-0.002015
3.863,0.003645,0.002158,0.00214,-0.002012
3.867,0.003638,0.002155,0.002136,-0.002008
3.871,0.003632,0.002151,0.002132,-0.002005
3.875,0.003626,0.002147,0.002129,-0.002001
3.879,0.003619,0.002143,0.002125,-0.001998
3.885,0.003613,0.00214,0.002121,-0.001994
3.889,0.003607,0.002136,0.002118,-0.001991
3.892,0.003601,0.002132,0.002114,-0.001987
3.897,0.003595,0.002129,0.00211,-0.001984
3.901,0.003588,0.002125,0.002107,-0.001981
3.906,0.003582,0.002121,0.002103,-0.001977
3.91,0.003576,0.002118,0.002099,-0.001974
3.914,0.00357,0.002114,0.002096,-0.00197
3.919,0.003564,0.00211,0.002092,-0.001967
3.923,0.003558,0.002107,0.002089,-0.001964
3.927,0.003551,0.002103,0.002085,-0.00196
3.931,0.003545,0.002099,0.002081,-0.001957
3.935,0.003539,0.002096,0.002078,-0.001954
3.939,0.003533,0.002092,0.002074,-0.00195
3.942,0.003527,0.002089,0.002071,-0.001947
3.946,0.003521,0.002085,0.002067,-0.001944
3.95,0.003515,0.002081,0.002063,-0.00194
3.953,0.003509,0.002078,0.00206,-0.001937
3.957,0.003503,0.002074,0.002056,-0.001934
3.961,0.003497,0.002071,0.002053,-0.00193
3.964,0.003491,0.002067,0.002049,-0.001927
3.97,0.003485,0.002063,0.002046,-0.001924
3.975,0.003479,0.00206,0.002042,-0.00192
3.981,0.003473,0.002056,0.002039,-0.001917
3.986,0.003467,0.002053,0.002035,-0.001914
3.991,0.003461,0.002049,0.002032,-0.00191
3.996,0.003455,0.002046,0.002028,-0.001907
4.0,0.003449,0.002042,0.002025,-0.001904
4.004,0.003443,0.002039,0.002021,-0.001901
4.008,0.003437,0.002035,0.002018,-0.001897
4.011,0.003431,0.002032,0.002014,-0.001894
4.016,0.003425,0.002028,0.002011,-0.001891
4.02,0.003419,0.002025,0.002007,-0.001888
4.024,0.003413,0.002021,0.002004,-0.001884
4.029,0.003407,0.002018,0.002,-0.001881
4.032,0.003401,0.002014,0.001997,-0.001878
4.036,0.003396,0.002011,0.001993,-0.001875
4.039,0.00339,0.002007,0.00199,-0.001871
4.043,0.003384,0.002004,0.001986,-0.001868
4.047,0.003378,0.002,0.001983,-0.001865
4.051,0.003372,0.001997,0.00198,-0.001862
4.055,0.003366,0.001993,0.001976,-0.001859
4.059,0.003361,0.00199,0.001973,-0.001855
4.063,0.003355,0.001986,0.001969,-0.001852
4.066,0.003349,0.001983,0.001966,-0.001849
4.071,0.003343,0.00198,0.001963,-0.001846
4.075,0.003338,0.001976,0.001959,-0.001843
4.078,0.003332,0.001973,0.001956,-0.00184
4.082,0.003326,0.001969,0.001952,-0.001836
4.087,0.00332,0.001966,0.001949,-0.001833
4.091,0.003315,0.001962,0.001946,-0.00183
4.096,0.003309,0.001959,0.001942,-0.001827
4.1,0.003303,0.001956,0.001939,-0.001824
4.104,0.003297,0.001952,0.001936,-0.001821
4.107,0.003292,0.001949,0.001932,-0.001818
4.111,0.003286,0.001946,0.001929,-0.001814
4.115,0.00328,0.001942,0.001926,-0.001811
4.119,0.003275,0.001939,0.001922,-0.001808
4.122,0.003269,0.001935,0.001919,-0.001805
4.126,0.003263,0.001932,0.001916,-0.001802
4.13,0.003258,0.001929,0.001912,-0.001799
4.135,0.003252,0.001925,0.001909,-0.001796
4.139,0.003247,0.001922,0.001906,-0.001793
4.145,0.003241,0.001919,0.001903,-0.00179
4.149,0.003235,0.001916,0.001899,-0.001787
4.155,0.00323,0.001912,0.001896,-0.001783
4.16,0.003224,0.001909,0.001893,-0.00178
4.165,0.003219,0.001906,0.001889,-0.001777
4.17,0.003213,0.001902,0.001886,-0.001774
4.176,0.003208,0.001899,0.001883,-0.001771
4.181,0.003202,0.001896,0.00188,-0.001768
4.185,0.003197,0.001892,0.001876,-0.001765
4.189,0.003191,0.001889,0.001873,-0.001762
4.195,0.003186,0.001886,0.00187,-0.001759
4.2,0.00318,0.001883,0.001867,-0.001756
4.206,0.003175,0.001879,0.001863,-0.001753
4.211,0.003169,0.001876,0.00186,-0.00175
4.216,0.003164,0.001873,0.001857,-0.001747
4.221,0.003158,0.00187,0.001854,-0.001744
4.227,0.003153,0.001866,0.001851,-0.001741
4.235,0.003147,0.001863,0.001847,-0.001738
4.243,0.003142,0.00186,0.001844,-0.001735
4.248,0.003136,0.001857,0.001841,-0.001732
4.253,0.003131,0.001854,0.001838,-0.001729
4.259,0.003126,0.00185,0.001835,-0.001726
4.263,0.00312,0.001847,0.001832,-0.001723
4.268,0.003115,0.001844,0.001828,-0.00172
4.271,0.00311,0.001841,0.001825,-0.001717
4.275,0.003104,0.001838,0.001822,-0.001714
4.279,0.003099,0.001834,0.001819,-0.001711
4.284,0.003093,0.001831,0.001816,-0.001708
4.288,0.003088,0.001828,0.001813,-0.001706
4.293,0.003083,0.001825,0.00181,-0.001703
4.297,0.003078,0.001822,0.001806,-0.0017
4.301,0.003072,0.001819,0.001803,-0.001697
4.305,0.003067,0.001816,0.0018,-0.001694
4.309,0.003062,0.001812,0.001797,-0.001691
4.313,0.003056,0.001809,0.001794,-0.001688
4.318,0.003051,0.001806,0.001791,-0.001685
4.322,0.003046,0.001803,0.001788,-0.001682
4.326,0.003041,0.0018,0.001785,-0.001679
4.331,0.003035,0.001797,0.001782,-0.001676
4.335,0.00303,0.001794,0.001779,-0.001674
4.339,0.003025,0.001791,0.001775,-0.001671
4.343,0.00302,0.001787,0.001772,-0.001668
4.347,0.003014,0.001784,0.001769,-0.001665
4.351,0.003009,0.001781,0.001766,-0.001662
4.356,0.003004,0.001778,0.001763,-0.001659
4.358,0.002999,0.001775,0.00176,-0.001656
4.362,0.002994,0.001772,0.001757,-0.001654
4.369,0.002989,0.001769,0.001754,-0.001651
4.374,0.002983,0.001766,0.001751,-0.001648
4.38,0.002978,0.001763,0.001748,-0.001645
4.384,0.002973,0.00176,0.001745,-0.001642
4.387,0.002968,0.001757,0.001742,-0.001639
4.392,0.002963,0.001754,0.001739,-0.001637
4.395,0.002958,0.001751,0.001736,-0.001634
4.398,0.002953,0.001748,0.001733,-0.001631
4.403,0.002948,0.001745,0.00173,-0.001628
4.406,0.002942,0.001742,0.001727,-0.001625
4.41,0.002937,0.001739,0.001724,-0.001623
4.413,0.002932,0.001736,0.001721,-0.00162
4.417,0.002927,0.001733,0.001718,-0.001617
4.421,0.002922,0.00173,0.001715,-0.001614
4.424,0.002917,0.001727,0.001712,-0.001611
4.428,0.002912,0.001724,0.001709,-0.001609
4.431,0.002907,0.001721,0.001706,-0.001606
4.435,0.002902,0.001718,0.001703,-0.001603
4.439,0.002897,0.001715,0.0017,-0.0016
4.442,0.002892,0.001712,0.001697,-0.001598
4.445,0.002887,0.001709,0.001695,-0.001595
4.45,0.002882,0.001706,0.001692,-0.001592
4.453,0.002877,0.001703,0.001689,-0.001589
4.458,0.002872,0.0017,0.001686,-0.001587
4.462,0.002867,0.001697,0.001683,-0.001584
4.465,0.002862,0.001694,0.00168,-0.001581
4.469,0.002857,0.001691,0.001677,-0.001579
4.472,0.002852,0.001688,0.001674,-0.001576
4.479,0.002848,0.001685,0.001671,-0.001573
4.484,0.002843,0.001682,0.001668,-0.00157
4.488,0.002838,0.00168,0.001666,-0.001568
4.492,0.002833,0.001677,0.001663,-0.001565
4.496,0.002828,0.001674,0.00166,-0.001562
4.5,0.002823,0.001671,0.001657,-0.00156
4.505,0.002818,0.001668,0.001654,-0.001557
4.509,0.002813,0.001665,0.001651,-0.001554
4.513,0.002808,0.001662,0.001648,-0.001552
4.518,0.002804,0.001659,0.001645,-0.001549
4.521,0.002799,0.001656,0.001643,-0.001546
4.525,0.002794,0.001654,0.00164,-0.001544
4.529,0.002789,0.001651,0.001637,-0.001541
4.534,0.002784,0.001648,0.001634,-0.001538
4.537,0.00278,0.001645,0.001631,-0.001536
4.542,0.002775,0.001642,0.001629,-0.001533
4.547,0.00277,0.001639,0.001626,-0.00153
4.553,0.002765,0.001637,0.001623,-0.001528
4.558,3.998367,-3.998366,0.00162,-0.001525
4.562,3.998148,-3.998144,0.001442,-0.005393
4.565,3.996248,-3.996227,-0.00013,-0.013125
4.571,3.991486,-3.991457,-0.005275,-0.0143
4.575,3.984051,-3.984025,-0.013886,-0.002962
4.579,3.972962,-3.972862,-0.026133,0.010703
4.584,3.957128,-3.95687,-0.042821,0.014609
4.588,3.936631,-3.9361,-0.063722,0.01125
4.592,3.912,-3.910997,-0.088097,0.009144
4.596,3.883372,-3.881639,-0.11552,0.010327
4.601,3.850552,-3.847772,-0.145829,0.011582
4.606,3.813443,-3.809235,-0.178766,0.011009
4.61,3.772275,-3.766195,-0.213835,0.010225
4.615,3.727278,-3.718835,-0.250525,0.010303
4.617,3.678457,-3.667114,-0.288479,0.010189
4.621,3.625896,-3.611078,-0.327325,0.009686
4.626,3.569798,-3.550908,-0.366637,0.009491
4.63,3.51027,-3.486698,-0.406018,0.00914
4.633,3.447463,-3.418602,-0.445072,0.008614
4.636,3.381563,-3.346823,-0.483402,0.008232
4.64,3.312709,-3.271532,-0.520634,0.007823
4.646,3.241047,-3.192921,-0.556406,0.007375
4.65,3.166727,-3.1112,-0.590373,0.006997
4.653,3.08987,-3.026568,-0.622207,0.006625
4.658,3.010597,-2.939231,-0.651596,0.006253
4.661,2.929015,-2.849399,-0.678246,0.00592
4.666,2.845216,-2.757279,-0.70188,0.005601
4.67,2.759278,-2.663074,-0.722236,0.005295
4.674,2.671269,-2.566987,-0.739072,0.005014
4.679,2.581238,-2.469216,-0.752158,0.00475
4.682,2.489225,-2.369951,-0.761284,0.004503
4.687,2.395254,-2.26938,-0.76625,0.004276
4.692,2.299339,-2.167682,-0.766876,0.004067
4.696,2.20148,-2.065029,-0.762992,0.003874
4.7,2.10167,-1.961586,-0.754442,0.003699
4.705,1.99989,-1.857509,-0.741085,0.003541
4.71,1.896122,-1.75295,-0.722797,0.003399
4.714,1.790454,-1.648124,-0.699572,0.003572
4.718,1.683068,-1.54336,-0.67137,0.004262
4.722,1.574228,-1.43908,-0.638136,0.005168
4.726,1.464231,-1.335653,-0.599978,0.005747
4.731,1.353611,-1.233567,-0.557261,0.005967
4.735,1.243164,-1.133366,-0.510783,0.006203
4.74,1.133714,-1.035546,-0.461426,0.00618
4.744,1.025921,-0.940517,-0.409764,0.005875
4.748,0.920461,-0.848662,-0.356356,0.005607
4.753,0.818028,-0.760334,-0.30172,0.005278
4.756,0.719366,-0.675853,-0.246346,0.004887
4.761,0.625316,-0.595512,-0.190696,0.004541
4.765,0.536897,-0.51958,-0.135194,0.004196
4.769,0.455445,-0.448304,-0.080242,0.003851
4.773,0.382823,-0.381908,-0.026219,0.00354
4.776,0.321711,-0.320599,0.026523,0.003248
4.781,0.275744,-0.264567,0.077651,0.002972
4.785,0.248776,-0.213986,0.126855,0.002724
4.789,0.242439,-0.16896,0.173841,0.002886
4.793,0.253936,-0.129622,0.218335,0.00342
4.798,0.277292,-0.096116,0.260071,0.003941
4.803,0.306599,-0.068576,0.298801,0.004205
4.806,0.337625,-0.047104,0.334295,0.004278
4.812,0.367742,-0.031774,0.366341,0.004372
4.815,0.395409,-0.022631,0.394734,0.004602
4.819,0.419744,-0.019466,0.419263,0.004912
4.823,0.440285,-0.021867,0.439711,0.005182
4.826,0.456846,-0.029221,0.455877,0.005542
4.831,0.469361,-0.040643,0.467558,0.006079
4.834,0.477757,-0.055237,0.474514,0.006107
4.838,0.482093,-0.072398,0.476589,0.00588
4.842,0.482452,-0.091551,0.473651,0.005736
4.846,0.478889,-0.112153,0.465539,0.005453
4.85,0.471558,-0.133683,0.45218,0.005307
4.853,0.460647,-0.155658,0.433516,0.005515
4.857,0.446537,-0.177616,0.40965,0.005885
4.861,0.429865,-0.199116,0.380919,0.006129
4.864,0.411588,-0.219738,0.34796,0.006553
4.867,0.392815,-0.239079,0.311609,0.006704
4.872,0.374603,-0.25676,0.272692,0.006406
4.875,0.357797,-0.272444,0.231852,0.006141
4.879,0.343061,-0.285807,0.189661,0.005821
4.883,0.330881,-0.296548,0.14667,0.005389
4.886,0.321515,-0.304394,0.103399,0.005018
4.891,0.314949,-0.309082,0.060328,0.004657
4.894,0.310968,-0.310419,0.01791,0.004564
4.899,0.30913,-0.308203,-0.023432,0.00482
4.903,0.30883,-0.302227,-0.063308,0.005173
4.909,0.309425,-0.292308,-0.101346,0.005369
4.913,0.31048,-0.278472,-0.137195,0.00537
4.917,0.311769,-0.260944,-0.170528,0.005316
4.921,0.313201,-0.240103,-0.201039,0.005336
4.926,0.314797,-0.216504,-0.22845,0.005792
4.932,0.316561,-0.190879,-0.252466,0.006081
4.936,0.318373,-0.164003,-0.272819,0.005835
4.942,0.3199,-0.136426,-0.289297,0.005616
4.947,0.320689,-0.108641,-0.301678,0.005366
4.952,0.32024,-0.081129,-0.309753,0.004974
4.956,0.318055,-0.054341,-0.313344,0.004649
4.962,0.313681,-0.028694,-0.312331,0.004675
4.966,0.306643,-0.004577,-0.306568,0.005026
4.971,0.296489,0.017637,-0.295914,0.005405
4.976,0.282965,0.037602,-0.2804,0.005581
4.979,0.266097,0.054994,-0.260293,0.005568
4.983,0.24613,0.069552,-0.236034,0.005532
4.986,0.223522,0.081017,-0.208247,0.005594
4.991,0.19885,0.089144,-0.177657,0.005737
4.995,0.172674,0.093694,-0.144926,0.00586
5.0,0.145658,0.094522,-0.110665,0.005907
5.005,0.118861,0.091659,-0.075444,0.005897
5.009,0.094278,0.085263,-0.039799,0.005874
5.014,0.075975,0.07563,-0.004232,0.005867
5.017,0.070521,0.063171,0.030792,0.005874
5.021,0.081186,0.04844,0.064838,0.006386
5.025,0.102848,0.032097,0.097498,0.006452
5.029,0.129392,0.014836,0.128396,0.006053
5.033,0.157319,-0.002832,0.157186,0.005813
5.037,0.184752,-0.020446,0.183536,0.005454
5.042,0.210579,-0.037559,0.207142,0.004986
